name,lat,lng,attr,distance(km),cool_time_Lv1(h),cool_time_Lv1(hms),cool_time_Lv2(h),cool_time_Lv2(hms),cool_time_Lv3(h),cool_time_Lv3(hms),cool_time_Lv4(h),cool_time_Lv4(hms),cool_time_Lv5(h),cool_time_Lv5(hms),cool_time_Lv6(h),cool_time_Lv6(hms),cool_time_Lv7(h),cool_time_Lv7(hms)
青柳,35.942581,138.197612,heat,837.109,20.74345,20時間44分36秒,19.29773,19時間17分52秒,17.89893,17時間53分56秒,16.54704,16時間32分49秒,13.74794,13時間44分53秒,11.12478,11時間7分29秒,8.67757,8時間40分39秒
茅野,35.995062,138.151674,eco,832.841,20.73408,20時間44分3秒,19.28284,19時間16分58秒,17.87910,17時間52分45秒,16.52285,16時間31分22秒,13.72005,13時間43分12秒,11.09536,11時間5分43秒,8.64880,8時間38分56秒
上諏訪,36.046618,138.116306,eco,828.403,20.72428,20時間43分27秒,19.26727,19時間16分2秒,17.85836,17時間51分30秒,16.49756,16時間29分51秒,13.69089,13時間41分27秒,11.06461,11時間3分53秒,8.61873,8時間37分7秒
下諏訪,36.071948,138.084953,eco,826.636,20.72037,20時間43分13秒,19.26105,19時間15分40秒,17.85008,17時間51分0秒,16.48746,16時間29分15秒,13.67923,13時間40分45秒,11.05231,11時間3分8秒,8.60671,8時間36分24秒
岡谷,36.056693,138.045001,eco,829.401,20.72649,20時間43分35秒,19.27078,19時間16分15秒,17.86304,17時間51分47秒,16.50326,16時間30分12秒,13.69746,13時間41分51秒,11.07154,11時間4分18秒,8.62550,8時間37分32秒
みどり湖,36.094176,137.981928,cool,827.323,20.72189,20時間43分19秒,19.26347,19時間15分48秒,17.85330,17時間51分12秒,16.49139,16時間29分29秒,13.68376,13時間41分2秒,11.05709,11時間3分26秒,8.61138,8時間36分41秒
川岸,36.03296,138.021937,cool,832.571,20.73348,20時間44分1秒,19.28189,19時間16分55秒,17.87784,17時間52分40秒,16.52132,16時間31分17秒,13.71828,13時間43分6秒,11.09350,11時間5分37秒,8.64698,8時間38分49秒
辰野,35.984565,137.997238,cool,838.382,20.74624,20時間44分46秒,19.30216,19時間18分8秒,17.90482,17時間54分17秒,16.55424,16時間33分15秒,13.75623,13時間45分22秒,11.13353,11時間8分1秒,8.68612,8時間41分10秒
信濃川島,36.013642,137.97185,cool,836.075,20.74118,20時間44分28秒,19.29413,19時間17分39秒,17.89413,17時間53分39秒,16.54120,16時間32分28秒,13.74120,13時間44分28秒,11.11767,11時間7分4秒,8.67061,8時間40分14秒
小野(長野),36.04693,137.9706,cool,832.618,20.73359,20時間44分1秒,19.28206,19時間16分55秒,17.87806,17時間52分41秒,16.52159,16時間31分18秒,13.71859,13時間43分7秒,11.09382,11時間5分38秒,8.64729,8時間38分50秒
塩尻,36.114364,137.947961,cool,826.224,20.71945,20時間43分10秒,19.25959,19時間15分35秒,17.84814,17時間50分53秒,16.48510,16時間29分6秒,13.67651,13時間40分35秒,11.04944,11時間2分58秒,8.60390,8時間36分14秒
御茶ノ水,35.699605,139.764955,heat,830.607,20.72915,20時間43分45秒,19.27501,19時間16分30秒,17.86867,17時間52分7秒,16.51014,16時間30分37秒,13.70539,13時間42分19秒,11.07990,11時間4分48秒,8.63368,8時間38分1秒
新御茶ノ水,35.698072,139.766014,eco,830.760,20.72949,20時間43分46秒,19.27555,19時間16分32秒,17.86939,17時間52分10秒,16.51101,16時間30分40秒,13.70639,13時間42分23秒,11.08096,11時間4分51秒,8.63472,8時間38分5秒
中野(東京),35.705765,139.665835,heat,831.365,20.73083,20時間43分51秒,19.27767,19時間16分40秒,17.87221,17時間52分20秒,16.51446,16時間30分52秒,13.71037,13時間42分37秒,11.08515,11時間5分7秒,8.63882,8時間38分20秒
高円寺,35.705326,139.649664,cool,831.655,20.73147,20時間43分53秒,19.27869,19時間16分43秒,17.87357,17時間52分25秒,16.51611,16時間30分58秒,13.71227,13時間42分44秒,11.08716,11時間5分14秒,8.64078,8時間38分27秒
阿佐ケ谷,35.704818,139.635868,cool,831.919,20.73205,20時間43分55秒,19.27961,19時間16分47秒,17.87480,17時間52分29秒,16.51761,16時間31分3秒,13.71400,13時間42分50秒,11.08899,11時間5分20秒,8.64257,8時間38分33秒
荻窪,35.704523,139.620109,heat,832.192,20.73265,20時間43分58秒,19.28057,19時間16分50秒,17.87607,17時間52分34秒,16.51916,16時間31分9秒,13.71579,13時間42分57秒,11.09088,11時間5分27秒,8.64441,8時間38分40秒
西荻窪,35.703842,139.599361,cool,832.586,20.73352,20時間44分1秒,19.28195,19時間16分55秒,17.87791,17時間52分40秒,16.52141,16時間31分17秒,13.71838,13時間43分6秒,11.09360,11時間5分37秒,8.64708,8時間38分49秒
武蔵境,35.702083,139.543402,cool,833.657,20.73587,20時間44分9秒,19.28569,19時間17分8秒,17.88290,17時間52分58秒,16.52749,16時間31分39秒,13.72539,13時間43分31秒,11.10100,11時間6分4秒,8.65431,8時間39分16秒
東小金井,35.701643,139.524837,cool,834.003,20.73664,20時間44分12秒,19.28690,19時間17分13秒,17.88451,17時間53分4秒,16.52945,16時間31分46秒,13.72766,13時間43分40秒,11.10339,11時間6分12秒,8.65665,8時間39分24秒
武蔵小金井,35.701337,139.506483,cool,834.333,20.73736,20時間44分14秒,19.28805,19時間17分17秒,17.88604,17時間53分10秒,16.53133,16時間31分53秒,13.72982,13時間43分47秒,11.10567,11時間6分20秒,8.65887,8時間39分32秒
国立,35.69923,139.44634,cool,835.557,20.74005,20時間44分24秒,19.29232,19時間17分32秒,17.89173,17時間53分30秒,16.53826,16時間32分18秒,13.73782,13時間44分16秒,11.11410,11時間6分51秒,8.66712,8時間40分2秒
東中野,35.706529,139.684436,cool,831.006,20.73003,20時間43分48秒,19.27641,19時間16分35秒,17.87054,17時間52分14秒,16.51241,16時間30分45秒,13.70801,13時間42分29秒,11.08267,11時間4分58秒,8.63638,8時間38分11秒
大久保(東京),35.700784,139.69732,cool,831.447,20.73101,20時間43分52秒,19.27796,19時間16分41秒,17.87260,17時間52分21秒,16.51493,16時間30分54秒,13.71091,13時間42分39秒,11.08572,11時間5分9秒,8.63937,8時間38分22秒
千駄ケ谷,35.681231,139.711644,heat,833.384,20.73527,20時間44分7秒,19.28474,19時間17分5秒,17.88163,17時間52分54秒,16.52594,16時間31分33秒,13.72361,13時間43分25秒,11.09912,11時間5分57秒,8.65247,8時間39分9秒
信濃町,35.680031,139.720729,heat,833.385,20.73528,20時間44分7秒,19.28474,19時間17分5秒,17.88163,17時間52分54秒,16.52595,16時間31分33秒,13.72361,13時間43分25秒,11.09912,11時間5分57秒,8.65248,8時間39分9秒
市ケ谷(市ヶ谷),35.691105,139.735241,heat,831.961,20.73214,20時間43分56秒,19.27976,19時間16分47秒,17.87499,17時間52分30秒,16.51785,16時間31分4秒,13.71428,13時間42分51秒,11.08928,11時間5分21秒,8.64285,8時間38分34秒
飯田橋,35.701835,139.745143,eco,830.642,20.72923,20時間43分45秒,19.27513,19時間16分30秒,17.86884,17時間52分8秒,16.51034,16時間30分37秒,13.70562,13時間42分20秒,11.08014,11時間4分49秒,8.63392,8時間38分2秒
水道橋,35.702039,139.754312,eco,830.489,20.72889,20時間43分44秒,19.27460,19時間16分29秒,17.86812,17時間52分5秒,16.50947,16時間30分34秒,13.70461,13時間42分17秒,11.07908,11時間4分45秒,8.63288,8時間37分58秒
浅草橋,35.697403,139.784427,heat,830.577,20.72909,20時間43分45秒,19.27491,19時間16分30秒,17.86853,17時間52分7秒,16.50997,16時間30分36秒,13.70519,13時間42分19秒,11.07969,11時間4分47秒,8.63348,8時間38分1秒
両国,35.69579,139.793334,heat,830.631,20.72921,20時間43分45秒,19.27510,19時間16分30秒,17.86879,17時間52分8秒,16.51028,16時間30分37秒,13.70555,13時間42分20秒,11.08007,11時間4分48秒,8.63384,8時間38分2秒
錦糸町,35.696802,139.814136,heat,830.235,20.72833,20時間43分42秒,19.27371,19時間16分25秒,17.86694,17時間52分1秒,16.50802,16時間30分29秒,13.70294,13時間42分11秒,11.07732,11時間4分38秒,8.63116,8時間37分52秒
亀戸,35.697345,139.826262,heat,830.010,20.72784,20時間43分40秒,19.27292,19時間16分23秒,17.86588,17時間51分57秒,16.50674,16時間30分24秒,13.70146,13時間42分5秒,11.07576,11時間4分33秒,8.62963,8時間37分47秒
平井(東京),35.70643,139.842181,heat,828.797,20.72515,20時間43分31秒,19.26866,19時間16分7秒,17.86021,17時間51分37秒,16.49982,16時間29分59秒,13.69348,13時間41分37秒,11.06734,11時間4分2秒,8.62140,8時間37分17秒
新小岩,35.716903,139.857777,heat,827.438,20.72214,20時間43分20秒,19.26387,19時間15分50秒,17.85384,17時間51分14秒,16.49205,16時間29分31秒,13.68452,13時間41分4秒,11.05790,11時間3分28秒,8.61216,8時間36分44秒
小岩,35.733207,139.881755,heat,825.328,20.71746,20時間43分3秒,19.25643,19時間15分23秒,17.84393,17時間50分38秒,16.47996,16時間28分48秒,13.67058,13時間40分14秒,11.04319,11時間2分36秒,8.59779,8時間35分52秒
市川,35.728903,139.908142,cool,825.460,20.71776,20時間43分4秒,19.25690,19時間15分25秒,17.84455,17時間50分40秒,16.48072,16時間28分51秒,13.67146,13時間40分17秒,11.04412,11時間2分39秒,8.59869,8時間35分55秒
本八幡,35.720898,139.92741,cool,826.095,20.71917,20時間43分9秒,19.25914,19時間15分33秒,17.84754,17時間50分51秒,16.48436,16時間29分4秒,13.67566,13時間40分32秒,11.04854,11時間2分55秒,8.60302,8時間36分11秒
京成八幡,35.723811,139.92816,heat,825.765,20.71843,20時間43分6秒,19.25797,19時間15分29秒,17.84599,17時間50分46秒,16.48247,16時間28分57秒,13.67347,13時間40分25秒,11.04624,11時間2分46秒,8.60077,8時間36分3秒
下総中山,35.714276,139.943092,heat,826.627,20.72035,20時間43分13秒,19.26102,19時間15分40秒,17.85003,17時間51分0秒,16.48741,16時間29分15秒,13.67917,13時間40分45秒,11.05225,11時間3分8秒,8.60664,8時間36分24秒
船橋,35.701865,139.984707,cool,827.480,20.72224,20時間43分20秒,19.26402,19時間15分50秒,17.85404,17時間51分15秒,16.49229,16時間29分32秒,13.68480,13時間41分5秒,11.05819,11時間3分29秒,8.61245,8時間36分45秒
京成船橋,35.700161,139.985451,heat,827.659,20.72263,20時間43分21秒,19.26465,19時間15分53秒,17.85488,17時間51分18秒,16.49331,16時間29分36秒,13.68598,13時間41分10秒,11.05943,11時間3分34秒,8.61367,8時間36分49秒
東船橋,35.699811,140.00393,eco,827.475,20.72223,20時間43分20秒,19.26400,19時間15分50秒,17.85401,17時間51分14秒,16.49226,16時間29分32秒,13.68477,13時間41分5秒,11.05815,11時間3分29秒,8.61242,8時間36分45秒
津田沼,35.691367,140.020179,cool,828.213,20.72386,20時間43分26秒,19.26660,19時間16分0秒,17.85747,17時間51分27秒,16.49648,16時間29分47秒,13.68963,13時間41分23秒,11.06328,11時間3分48秒,8.61743,8時間37分3秒
幕張本郷,35.672664,140.042241,cool,830.016,20.72785,20時間43分40秒,19.27294,19時間16分23秒,17.86591,17時間51分57秒,16.50677,16時間30分24秒,13.70150,13時間42分5秒,11.07580,11時間4分33秒,8.62968,8時間37分47秒
京成幕張本郷,35.672551,140.042091,cool,830.031,20.72788,20時間43分40秒,19.27299,19時間16分23秒,17.86598,17時間51分58秒,16.50686,16時間30分25秒,13.70160,13時間42分6秒,11.07591,11時間4分33秒,8.62978,8時間37分47秒
幕張,35.6594,140.057899,cool,831.299,20.73068,20時間43分50秒,19.27744,19時間16分39秒,17.87191,17時間52分19秒,16.51408,16時間30分51秒,13.70993,13時間42分36秒,11.08470,11時間5分5秒,8.63837,8時間38分18秒
京成幕張,35.66078,140.05591,cool,831.169,20.73039,20時間43分49秒,19.27698,19時間16分37秒,17.87130,17時間52分17秒,16.51334,16時間30分48秒,13.70908,13時間42分33秒,11.08380,11時間5分2秒,8.63749,8時間38分15秒
新検見川,35.65169,140.073025,cool,831.977,20.73218,20時間43分56秒,19.27981,19時間16分47秒,17.87507,17時間52分30秒,16.51794,16時間31分5秒,13.71438,13時間42分52秒,11.08939,11時間5分22秒,8.64296,8時間38分35秒
稲毛,35.637264,140.09256,cool,833.350,20.73520,20時間44分7秒,19.28462,19時間17分5秒,17.88147,17時間52分53秒,16.52575,16時間31分33秒,13.72338,13時間43分24秒,11.09888,11時間5分56秒,8.65224,8時間39分8秒
西千葉,35.622639,140.103337,cool,834.845,20.73849,20時間44分19秒,19.28984,19時間17分23秒,17.88842,17時間53分18秒,16.53423,16時間32分3秒,13.73316,13時間43分59秒,11.10920,11時間6分33秒,8.66233,8時間39分44秒
千葉,35.612926,140.113478,cool,835.806,20.74059,20時間44分26秒,19.29319,19時間17分35秒,17.89289,17時間53分34秒,16.53967,16時間32分23秒,13.73944,13時間44分22秒,11.11582,11時間6分57秒,8.66880,8時間40分8秒
京成千葉,35.611618,140.114267,eco,835.942,20.74089,20時間44分27秒,19.29367,19時間17分37秒,17.89352,17時間53分37秒,16.54044,16時間32分26秒,13.74033,13時間44分25秒,11.11676,11時間7分0秒,8.66972,8時間40分11秒
新日本橋,35.689016,139.774265,heat,831.640,20.73143,20時間43分53秒,19.27863,19時間16分43秒,17.87350,17時間52分25秒,16.51602,16時間30分58秒,13.71217,13時間42分44秒,11.08706,11時間5分13秒,8.64068,8時間38分26秒
三越前,35.687156,139.773571,heat,831.854,20.73190,20時間43分55秒,19.27938,19時間16分46秒,17.87450,17時間52分28秒,16.51724,16時間31分2秒,13.71358,13時間42分49秒,11.08854,11時間5分19秒,8.64213,8時間38分32秒
馬喰町,35.693365,139.78238,heat,831.049,20.73013,20時間43分48秒,19.27656,19時間16分36秒,17.87074,17時間52分15秒,16.51266,16時間30分46秒,13.70829,13時間42分30秒,11.08296,11時間4分59秒,8.63668,8時間38分12秒
東日本橋,35.692126,139.784821,heat,831.151,20.73035,20時間43分49秒,19.27692,19時間16分37秒,17.87122,17時間52分16秒,16.51324,16時間30分48秒,13.70896,13時間42分32秒,11.08367,11時間5分1秒,8.63737,8時間38分15秒
馬喰横山,35.69212,139.782768,cool,831.180,20.73042,20時間43分50秒,19.27702,19時間16分37秒,17.87135,17時間52分17秒,16.51341,16時間30分48秒,13.70915,13時間42分33秒,11.08387,11時間5分2秒,8.63756,8時間38分15秒
東千葉,35.617014,140.122261,cool,835.259,20.73939,20時間44分22秒,19.29129,19時間17分29秒,17.89035,17時間53分25秒,16.53658,16時間32分12秒,13.73587,13時間44分9秒,11.11205,11時間6分43秒,8.66512,8時間39分54秒
都賀,35.636088,140.149222,cool,832.864,20.73413,20時間44分3秒,19.28292,19時間16分59秒,17.87920,17時間52分45秒,16.52299,16時間31分23秒,13.72020,13時間43分13秒,11.09552,11時間5分44秒,8.64896,8時間38分56秒
四街道,35.662756,140.165023,cool,829.752,20.72727,20時間43分38秒,19.27201,19時間16分19秒,17.86468,17時間51分53秒,16.50527,16時間30分19秒,13.69977,13時間41分59秒,11.07397,11時間4分26秒,8.62788,8時間37分40秒
物井,35.68566,140.200263,cool,826.856,20.72085,20時間43分15秒,19.26182,19時間15分43秒,17.85111,17時間51分4秒,16.48872,16時間29分19秒,13.68068,13時間40分50秒,11.05384,11時間3分14秒,8.60820,8時間36分30秒
佐倉,35.709743,140.226722,heat,823.927,20.71435,20時間42分52秒,19.25148,19時間15分5秒,17.83734,17時間50分14秒,16.47192,16時間28分19秒,13.66131,13時間39分41秒,11.03341,11時間2分0秒,8.58823,8時間35分18秒
南酒々井,35.704217,140.267828,cool,824.133,20.71480,20時間42分53秒,19.25221,19時間15分8秒,17.83831,17時間50分18秒,16.47310,16時間28分23秒,13.66268,13時間39分46秒,11.03485,11時間2分5秒,8.58963,8時間35分23秒
榎戸(千葉),35.683967,140.288136,cool,826.178,20.71935,20時間43分10秒,19.25943,19時間15分34秒,17.84793,17時間50分53秒,16.48483,16時間29分5秒,13.67620,13時間40分34秒,11.04912,11時間2分57秒,8.60359,8時間36分13秒
八街,35.663228,140.317304,cool,828.200,20.72383,20時間43分26秒,19.26656,19時間16分0秒,17.85741,17時間51分27秒,16.49640,16時間29分47秒,13.68955,13時間41分22秒,11.06319,11時間3分48秒,8.61735,8時間37分2秒
日向,35.628402,140.362447,heat,831.648,20.73145,20時間43分53秒,19.27866,19時間16分43秒,17.87353,17時間52分25秒,16.51607,16時間30分58秒,13.71222,13時間42分44秒,11.08711,11時間5分14秒,8.64073,8時間38分27秒
成東,35.608513,140.410109,heat,833.444,20.73541,20時間44分7秒,19.28495,19時間17分6秒,17.88191,17時間52分55秒,16.52628,16時間31分35秒,13.72400,13時間43分26秒,11.09953,11時間5分58秒,8.65287,8時間39分10秒
松尾(千葉),35.63604,140.457587,heat,830.010,20.72784,20時間43分40秒,19.27292,19時間16分23秒,17.86588,17時間51分57秒,16.50674,16時間30分24秒,13.70146,13時間42分5秒,11.07576,11時間4分33秒,8.62963,8時間37分47秒
横芝,35.661739,140.490736,heat,826.905,20.72096,20時間43分15秒,19.26200,19時間15分43秒,17.85134,17時間51分5秒,16.48900,16時間29分20秒,13.68101,13時間40分52秒,11.05419,11時間3分15秒,8.60854,8時間36分31秒
飯倉,35.685638,140.522328,heat,824.019,20.71455,20時間42分52秒,19.25181,19時間15分7秒,17.83777,17時間50分16秒,16.47245,16時間28分21秒,13.66192,13時間39分43秒,11.03406,11時間2分3秒,8.58886,8時間35分20秒
八日市場,35.699317,140.552419,heat,822.284,20.71069,20時間42分38秒,19.24566,19時間14分44秒,17.82959,17時間49分47秒,16.46247,16時間27分45秒,13.65041,13時間39分1秒,11.02192,11時間1分19秒,8.57699,8時間34分37秒
干潟,35.718308,140.603304,heat,819.826,20.70520,20時間42分19秒,19.23694,19時間14分13秒,17.81797,17時間49分5秒,16.44830,16時間26分54秒,13.63407,13時間38分3秒,11.00469,11時間0分17秒,8.56014,8時間33分36秒
旭(千葉),35.721831,140.655041,eco,819.100,20.70357,20時間42分13秒,19.23436,19時間14分4秒,17.81453,17時間48分52秒,16.44410,16時間26分39秒,13.62924,13時間37分45秒,10.99958,10時間59分59秒,8.55515,8時間33分19秒
飯岡,35.729339,140.683896,eco,818.091,20.70131,20時間42分5秒,19.23077,19時間13分51秒,17.80975,17時間48分35秒,16.43827,16時間26分18秒,13.62251,13時間37分21秒,10.99249,10時間59分33秒,8.54821,8時間32分54秒
倉橋,35.737836,140.714018,eco,816.971,20.69880,20時間41分56秒,19.22677,19時間13分36秒,17.80443,17時間48分16秒,16.43178,16時間25分54秒,13.61503,13時間36分54秒,10.98460,10時間59分5秒,8.54050,8時間32分26秒
猿田,35.747383,140.7374,eco,815.780,20.69612,20時間41分46秒,19.22252,19時間13分21秒,17.79877,17時間47分56秒,16.42488,16時間25分30秒,13.60707,13時間36分25秒,10.97620,10時間58分34秒,8.53229,8時間31分56秒
