name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
電鉄富山,36.700757,137.214163,cool,790.900,13.43814,13時間26分17秒,2時間33分43秒
電鉄富山駅・エスタ前,36.700236,137.213316,heat,790.985,13.43872,13時間26分19秒,2時間33分41秒
富山駅,36.701479,137.212581,eco,790.887,13.43805,13時間26分17秒,2時間33分43秒
高岡駅,36.742173,137.014722,eco,794.483,13.46277,13時間27分46秒,2時間32分14秒
新高岡,36.726965,137.012407,eco,796.090,13.47378,13時間28分26秒,2時間31分34秒
二塚,36.714339,137.006141,eco,797.596,13.48408,13時間29分3秒,2時間30分57秒
林(富山),36.704504,136.999379,heat,798.844,13.49261,13時間29分33秒,2時間30分27秒
戸出,36.684323,136.983898,cool,801.467,13.51048,13時間30分38秒,2時間29分22秒
油田,36.655124,136.970372,cool,804.912,13.53388,13時間32分2秒,2時間27分58秒
砺波,36.636424,136.953648,cool,807.437,13.55097,13時間33分3秒,2時間26分57秒
東野尻,36.618573,136.9435,eco,809.618,13.56568,13時間33分56秒,2時間26分4秒
高儀,36.606697,136.936007,eco,811.098,13.57565,13時間34分32秒,2時間25分28秒
福野(富山),36.588541,136.923166,eco,813.416,13.59123,13時間35分28秒,2時間24分32秒
東石黒,36.57605,136.898166,eco,815.651,13.60620,13時間36分22秒,2時間23分38秒
福光,36.558121,136.878135,eco,818.232,13.62345,13時間37分24秒,2時間22分36秒
越中山田,36.538513,136.887522,eco,819.813,13.63399,13時間38分2秒,2時間21分58秒
城端,36.522012,136.901673,eco,820.900,13.64122,13時間38分28秒,2時間21分32秒
越中中川,36.749764,137.027851,eco,793.208,13.45401,13時間27分14秒,2時間32分46秒
能町,36.768259,137.039885,eco,790.889,13.43806,13時間26分17秒,2時間33分43秒
伏木,36.792306,137.05853,eco,787.756,13.41645,13時間24分59秒,2時間35分1秒
越中国分,36.805361,137.050729,heat,786.764,13.40959,13時間24分35秒,2時間35分25秒
雨晴,36.816484,137.037583,heat,786.178,13.40553,13時間24分20秒,2時間35分40秒
島尾,36.828423,137.01269,cool,785.983,13.40418,13時間24分15秒,2時間35分45秒
氷見,36.849899,136.990631,cool,784.735,13.39553,13時間23分44秒,2時間36分16秒
津幡,36.657895,136.730759,cool,814.305,13.59719,13時間35分50秒,2時間24分10秒
中津幡,36.67156,136.740279,cool,812.565,13.58551,13時間35分8秒,2時間24分52秒
本津幡,36.676673,136.732202,cool,812.393,13.58436,13時間35分4秒,2時間24分56秒
能瀬,36.693152,136.719898,cool,811.278,13.57686,13時間34分37秒,2時間25分23秒
宇野気,36.722795,136.70306,cool,809.061,13.56193,13時間33分43秒,2時間26分17秒
横山(石川),36.747739,136.71685,cool,806.035,13.54148,13時間32分29秒,2時間27分31秒
高松(石川),36.768541,136.728823,cool,803.491,13.52424,13時間31分27秒,2時間28分33秒
免田,36.795806,136.747581,cool,800.030,13.50070,13時間30分3秒,2時間29分57秒
宝達,36.819875,136.762229,cool,797.055,13.48038,13時間28分49秒,2時間31分11秒
敷浪,36.848094,136.773455,cool,793.815,13.45818,13時間27分29秒,2時間32分31秒
南羽咋,36.870324,136.774631,eco,791.583,13.44284,13時間26分34秒,2時間33分26秒
羽咋,36.897073,136.783332,eco,788.595,13.42224,13時間25分20秒,2時間34分40秒
千路,36.928139,136.801195,eco,784.800,13.39598,13時間23分46秒,2時間36分14秒
金丸,36.943344,136.835874,eco,781.857,13.37554,13時間22分32秒,2時間37分28秒
能登部,36.960867,136.869403,heat,778.739,13.35380,13時間21分14秒,2時間38分46秒
良川,36.976662,136.894628,heat,776.139,13.33562,13時間20分8秒,2時間39分52秒
能登二宮,36.984824,136.917389,heat,774.393,13.32339,13時間19分24秒,2時間40分36秒
徳田(石川),37.007449,136.930295,heat,771.633,13.30400,13時間18分14秒,2時間41分46秒
七尾,37.041613,136.964501,heat,766.857,13.27030,13時間16分13秒,2時間43分47秒
和倉温泉,37.074663,136.925884,heat,765.212,13.25866,13時間15分31秒,2時間44分29秒
六条,36.028175,136.239594,cool,896.735,14.12184,14時間7分19秒,1時間52分41秒
足羽,36.020821,136.253607,cool,896.876,14.12268,14時間7分22秒,1時間52分38秒
越前東郷,36.018185,136.273561,heat,896.308,14.11926,14時間7分9秒,1時間52分51秒
一乗谷,36.013679,136.2974,heat,895.766,14.11600,14時間6分58秒,1時間53分2秒
越前高田,36.024759,136.318669,heat,893.794,14.10410,14時間6分15秒,1時間53分45秒
市波,36.019813,136.330463,heat,893.797,14.10412,14時間6分15秒,1時間53分45秒
小和清水,36.01732,136.351085,heat,893.197,14.10049,14時間6分2秒,1時間53分58秒
美山,35.998567,136.365082,heat,894.482,14.10825,14時間6分30秒,1時間53分30秒
越前薬師,36.005283,136.384336,cool,893.032,14.09949,14時間5分58秒,1時間54分2秒
越前大宮,36.000064,136.409694,cool,892.519,14.09639,14時間5分47秒,1時間54分13秒
計石,35.997589,136.434767,cool,891.751,14.09173,14時間5分30秒,1時間54分30秒
牛ヶ原,35.998567,136.467349,eco,890.341,14.08318,14時間4分59秒,1時間55分1秒
北大野,35.997992,136.48795,eco,889.573,14.07851,14時間4分43秒,1時間55分17秒
越前大野,35.983294,136.496877,eco,890.680,14.08524,14時間5分7秒,1時間54分53秒
越前田野,35.987048,136.526884,eco,889.111,14.07570,14時間4分33秒,1時間55分27秒
越前富田,35.9909,136.541233,eco,888.157,14.06989,14時間4分12秒,1時間55分48秒
下唯野,35.974208,136.56027,eco,889.071,14.07546,14時間4分32秒,1時間55分28秒
柿ヶ島,35.97243,136.570938,eco,888.828,14.07398,14時間4分26秒,1時間55分34秒
勝原,35.967512,136.597151,eco,888.289,14.07070,14時間4分15秒,1時間55分45秒
越前下山,35.920356,136.634832,eco,891.546,14.09049,14時間5分26秒,1時間54分34秒
九頭竜湖,35.90449,136.66146,eco,892.110,14.09391,14時間5分38秒,1時間54分22秒
東舞鶴,35.468601,135.394788,heat,987.824,14.63356,14時間38分1秒,1時間21分59秒
松尾寺,35.486018,135.450133,heat,983.682,14.61191,14時間36分43秒,1時間23分17秒
青郷,35.481584,135.4998,cool,981.924,14.60267,14時間36分10秒,1時間23分50秒
三松,35.488767,135.520561,cool,980.314,14.59419,14時間35分39秒,1時間24分21秒
若狭高浜,35.486423,135.547588,cool,979.360,14.58915,14時間35分21秒,1時間24分39秒
若狭和田,35.488664,135.581564,cool,977.660,14.58015,14時間34分49秒,1時間25分11秒
若狭本郷,35.482616,135.618834,cool,976.634,14.57470,14時間34分29秒,1時間25分31秒
加斗,35.480672,135.666145,cool,974.783,14.56486,14時間33分53秒,1時間26分7秒
勢浜,35.481192,135.708039,heat,972.936,14.55500,14時間33分18秒,1時間26分42秒
小浜,35.491643,135.745672,heat,970.306,14.54092,14時間32分27秒,1時間27分33秒
東小浜,35.485234,135.781053,heat,969.432,14.53622,14時間32分10秒,1時間27分50秒
新平野,35.473069,135.807198,heat,969.524,14.53672,14時間32分12秒,1時間27分48秒
上中,35.463638,135.855728,heat,968.415,14.53075,14時間31分51秒,1時間28分9秒
若狭有田,35.485536,135.868377,eco,965.726,14.51623,14時間30分58秒,1時間29分2秒
大鳥羽,35.504839,135.866872,eco,963.886,14.50627,14時間30分23秒,1時間29分37秒
十村,35.51595,135.896591,eco,961.547,14.49355,14時間29分37秒,1時間30分23秒
藤井,35.532198,135.906274,eco,959.540,14.48260,14時間28分57秒,1時間31分3秒
三方,35.555282,135.909259,eco,957.139,14.46945,14時間28分10秒,1時間31分50秒
気山,35.584887,135.909531,eco,954.211,14.45334,14時間27分12秒,1時間32分48秒
美浜,35.605138,135.936496,eco,951.085,14.43607,14時間26分10秒,1時間33分50秒
東美浜,35.614039,135.985614,eco,948.155,14.41979,14時間25分11秒,1時間34分49秒
粟野,35.617234,136.027225,eco,946.112,14.40840,14時間24分30秒,1時間35分30秒
西敦賀,35.617975,136.067787,eco,944.364,14.39862,14時間23分55秒,1時間36分5秒
函南,35.108773,138.970984,cool,908.499,14.19204,14時間11分31秒,1時間48分29秒
三島,35.126253,138.911133,cool,907.779,14.18778,14時間11分16秒,1時間48分44秒
沼津,35.103011,138.860104,cool,911.324,14.20872,14時間12分31秒,1時間47分29秒
片浜,35.11825,138.818937,cool,910.514,14.20395,14時間12分14秒,1時間47分46秒
原(静岡),35.124915,138.793387,cool,910.322,14.20281,14時間12分10秒,1時間47分50秒
東田子の浦,35.136255,138.745441,cool,910.103,14.20152,14時間12分5秒,1時間47分55秒
吉原,35.143845,138.702768,cool,910.195,14.20206,14時間12分7秒,1時間47分53秒
富士川,35.141119,138.618571,cool,912.330,14.21464,14時間12分53秒,1時間47分7秒
新蒲原,35.119599,138.608117,cool,914.883,14.22964,14時間13分47秒,1時間46分13秒
蒲原,35.114005,138.582752,cool,916.052,14.23648,14時間14分11秒,1時間45分49秒
由比,35.097108,138.552756,cool,918.547,14.25105,14時間15分4秒,1時間44分56秒
興津,35.052539,138.521865,cool,924.046,14.28298,14時間16分59秒,1時間43分1秒
清水(静岡),35.023248,138.488958,cool,927.950,14.30548,14時間18分20秒,1時間41分40秒
草薙,35.002854,138.442025,cool,931.225,14.32425,14時間19分27秒,1時間40分33秒
東静岡,34.985256,138.413118,cool,933.789,14.33889,14時間20分20秒,1時間39分40秒
静岡,34.971629,138.388579,cool,935.829,14.35049,14時間21分2秒,1時間38分58秒
安倍川,34.940961,138.364029,heat,939.701,14.37240,14時間22分21秒,1時間37分39秒
用宗,34.922512,138.36006,heat,941.776,14.38409,14時間23分3秒,1時間36分57秒
焼津,34.872261,138.318457,heat,948.158,14.41981,14時間25分11秒,1時間34分49秒
西焼津,34.859824,138.28552,heat,950.279,14.43160,14時間25分54秒,1時間34分6秒
藤枝,34.849511,138.252748,heat,952.174,14.44209,14時間26分32秒,1時間33分28秒
六合,34.836436,138.203502,heat,954.775,14.45645,14時間27分23秒,1時間32分37秒
島田(静岡),34.830159,138.173436,heat,956.187,14.46422,14時間27分51秒,1時間32分9秒
金谷,34.819049,138.125578,heat,958.566,14.47727,14時間28分38秒,1時間31分22秒
菊川(静岡),34.76176,138.085648,heat,965.694,14.51606,14時間30分58秒,1時間29分2秒
掛川,34.769463,138.014937,eco,966.669,14.52133,14時間31分17秒,1時間28分43秒
愛野(静岡),34.752257,137.961663,eco,969.881,14.53863,14時間32分19秒,1時間27分41秒
袋井,34.741377,137.92596,eco,971.974,14.54986,14時間32分59秒,1時間27分1秒
御厨(静岡),34.718447,137.885343,eco,975.485,14.56860,14時間34分7秒,1時間25分53秒
磐田,34.710132,137.852244,eco,977.249,14.57797,14時間34分41秒,1時間25分19秒
豊田町,34.7121,137.82013,eco,977.900,14.58142,14時間34分53秒,1時間25分7秒
天竜川,34.716994,137.77923,eco,978.486,14.58452,14時間35分4秒,1時間24分56秒
浜松,34.703866,137.734759,eco,981.095,14.59831,14時間35分54秒,1時間24分6秒
新浜松,34.703402,137.732456,heat,981.207,14.59890,14時間35分56秒,1時間24分4秒
高塚,34.690425,137.681303,cool,983.996,14.61356,14時間36分49秒,1時間23分11秒
舞阪,34.685701,137.626422,cool,986.031,14.62421,14時間37分27秒,1時間22分33秒
弁天島,34.690125,137.603058,cool,986.223,14.62521,14時間37分31秒,1時間22分29秒
新居町,34.694276,137.568953,heat,986.754,14.62798,14時間37分41秒,1時間22分19秒
鷲津,34.716819,137.546116,heat,985.028,14.61896,14時間37分8秒,1時間22分52秒
新所原,34.723205,137.484399,heat,986.144,14.62480,14時間37分29秒,1時間22分31秒
二川,34.725809,137.438966,heat,987.203,14.63032,14時間37分49秒,1時間22分11秒
西小坂井,34.79708,137.352499,heat,982.300,14.60465,14時間36分17秒,1時間23分43秒
愛知御津,34.812624,137.316492,heat,981.766,14.60184,14時間36分7秒,1時間23分53秒
三河大塚,34.815744,137.28287,heat,982.471,14.60555,14時間36分20秒,1時間23分40秒
三河三谷,34.818546,137.247795,heat,983.262,14.60970,14時間36分35秒,1時間23分25秒
蒲郡,34.823078,137.226459,heat,983.452,14.61070,14時間36分39秒,1時間23分21秒
三河塩津,34.825295,137.201261,heat,984.009,14.61362,14時間36分49秒,1時間23分11秒
蒲郡競艇場前,34.825545,137.202014,eco,983.959,14.61336,14時間36分48秒,1時間23分12秒
三ヶ根,34.836449,137.176348,heat,983.629,14.61163,14時間36分42秒,1時間23分18秒
幸田,34.859926,137.16447,heat,981.556,14.60073,14時間36分3秒,1時間23分57秒
相見,34.887672,137.160328,heat,978.795,14.58616,14時間35分10秒,1時間24分50秒
岡崎,34.925417,137.157243,heat,974.961,14.56581,14時間33分57秒,1時間26分3秒
西岡崎,34.946572,137.123187,heat,973.853,14.55990,14時間33分36秒,1時間26分24秒
安城,34.959986,137.08716,heat,973.625,14.55868,14時間33分31秒,1時間26分29秒
三河安城,34.96968,137.060918,heat,973.474,14.55788,14時間33分28秒,1時間26分32秒
東刈谷,34.97741,137.043525,heat,973.242,14.55664,14時間33分24秒,1時間26分36秒
野田新町,34.983526,137.028083,cool,973.116,14.55597,14時間33分21秒,1時間26分39秒
刈谷,34.991156,137.008878,cool,972.960,14.55513,14時間33分18秒,1時間26分42秒
逢妻,34.998215,136.990544,cool,972.838,14.55448,14時間33分16秒,1時間26分44秒
大府,35.008665,136.961727,cool,972.718,14.55384,14時間33分14秒,1時間26分46秒
共和,35.035245,136.954599,cool,970.210,14.54040,14時間32分25秒,1時間27分35秒
南大高,35.055403,136.948244,cool,968.341,14.53035,14時間31分49秒,1時間28分11秒
大高,35.069244,136.940242,cool,967.182,14.52410,14時間31分27秒,1時間28分33秒
笠寺,35.095113,136.926321,cool,964.984,14.51222,14時間30分44秒,1時間29分16秒
熱田,35.130028,136.910502,cool,961.924,14.49560,14時間29分44秒,1時間30分16秒
尾頭橋,35.146981,136.89102,eco,960.846,14.48973,14時間29分23秒,1時間30分37秒
枇杷島,35.198681,136.861816,eco,956.538,14.46615,14時間27分58秒,1時間32分2秒
清洲,35.225406,136.834529,eco,954.745,14.45629,14時間27分23秒,1時間32分37秒
稲沢,35.252994,136.820942,eco,952.393,14.44331,14時間26分36秒,1時間33分24秒
尾張一宮,35.301765,136.797567,eco,948.223,14.42017,14時間25分13秒,1時間34分47秒
名鉄一宮,35.30154,136.797225,heat,948.258,14.42036,14時間25分13秒,1時間34分47秒
木曽川,35.349319,136.780726,eco,943.960,14.39636,14時間23分47秒,1時間36分13秒
西岐阜,35.404664,136.72341,heat,940.379,14.37623,14時間22分34秒,1時間37分26秒
穂積,35.396345,136.693834,cool,942.303,14.38706,14時間23分13秒,1時間36分47秒
大垣,35.367096,136.618288,cool,948.047,14.41919,14時間25分9秒,1時間34分51秒
荒尾(岐阜),35.373454,136.583276,eco,948.697,14.42281,14時間25分22秒,1時間34分38秒
美濃赤坂,35.386677,136.582129,eco,947.398,14.41557,14時間24分56秒,1時間35分4秒
垂井,35.369587,136.531246,eco,951.028,14.43575,14時間26分9秒,1時間33分51秒
関ヶ原,35.363726,136.470451,eco,953.907,14.45167,14時間27分6秒,1時間32分54秒
柏原(滋賀),35.344593,136.402767,cool,958.408,14.47640,14時間28分35秒,1時間31分25秒
近江長岡,35.359307,136.373775,cool,958.033,14.47435,14時間28分28秒,1時間31分32秒
醒ヶ井,35.327664,136.345135,eco,962.321,14.49776,14時間29分52秒,1時間30分8秒
来宮,35.098723,139.065575,cool,907.791,14.18785,14時間11分16秒,1時間48分44秒
伊豆多賀,35.059411,139.066847,cool,912.046,14.21297,14時間12分47秒,1時間47分13秒
網代,35.043545,139.081245,heat,913.507,14.22156,14時間13分18秒,1時間46分42秒
宇佐美,35.005602,139.079778,heat,917.666,14.24592,14時間14分45秒,1時間45分15秒
伊東,34.9747,139.092125,eco,920.807,14.26421,14時間15分51秒,1時間44分9秒
下曽我,35.303554,139.183395,cool,883.319,14.04032,14時間2分25秒,1時間57分35秒
上大井,35.321883,139.163508,cool,881.685,14.03029,14時間1分49秒,1時間58分11秒
相模金子,35.33364,139.150753,cool,880.640,14.02386,14時間1分26秒,1時間58分34秒
松田,35.346843,139.137417,heat,879.450,14.01653,14時間0分59秒,1時間59分1秒
東山北,35.357637,139.10765,heat,878.833,14.01272,14時間0分46秒,1時間59分14秒
山北,35.360808,139.080212,eco,879.008,14.01380,14時間0分50秒,1時間59分10秒
谷峨,35.366561,139.038234,eco,879.192,14.01494,14時間0分54秒,1時間59分6秒
駿河小山,35.359113,138.997689,cool,880.794,14.02481,14時間1分29秒,1時間58分31秒
足柄(静岡),35.332233,138.981687,cool,884.028,14.04467,14時間2分41秒,1時間57分19秒
御殿場,35.299933,138.93424,cool,888.478,14.07185,14時間4分19秒,1時間55分41秒
南御殿場,35.277269,138.925789,cool,891.106,14.08782,14時間5分16秒,1時間54分44秒
富士岡,35.25527,138.91987,cool,893.610,14.10299,14時間6分11秒,1時間53分49秒
岩波,35.21498,138.919296,cool,897.991,14.12939,14時間7分46秒,1時間52分14秒
裾野,35.171372,138.909293,heat,902.921,14.15890,14時間9分32秒,1時間50分28秒
長泉なめり,35.147633,138.899364,heat,905.695,14.17542,14時間10分31秒,1時間49分29秒
下土狩,35.128379,138.895126,heat,907.868,14.18831,14時間11分18秒,1時間48分42秒
大岡,35.116158,138.881988,eco,909.457,14.19770,14時間11分52秒,1時間48分8秒
尾張森岡,34.993826,136.970279,heat,973.967,14.56051,14時間33分38秒,1時間26分22秒
緒川,34.981372,136.971899,heat,975.202,14.56709,14時間34分2秒,1時間25分58秒
石浜,34.967813,136.972932,heat,976.571,14.57437,14時間34分28秒,1時間25分32秒
東浦,34.949574,136.970725,heat,978.532,14.58477,14時間35分5秒,1時間24分55秒
亀崎,34.918986,136.961058,cool,982.021,14.60318,14時間36分11秒,1時間23分49秒
乙川,34.903306,136.941344,cool,984.300,14.61515,14時間36分55秒,1時間23分5秒
半田,34.894167,136.930462,cool,985.608,14.62200,14時間37分19秒,1時間22分41秒
